Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
JAZZ,Jazz Pharmaceuticals plc,50.45,2856176300,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JDAS,"JDA Software Group, Inc.",27.75,1180790250,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/jdas
JDSU,JDS Uniphase Corporation,10.69,2414133390,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/jdsu
JFBI,"Jefferson Bancshares, Inc.",2.11,13993520,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jfbi
JFBC,Jeffersonville Bancorp,11.49,48660150,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/jfbc
JBLU,JetBlue Airways Corporation,4.8,1353926400,n/a,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JCTCF,Jewett-Cameron Trading Company,9.02,14522200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jctcf
DATE,Jiayuan.com International Ltd.,5.304,167924640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/date
JST,Jinpan International Limited,8.62,141324900,n/a,1998,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/jst
JIVE,"Jive Software, Inc.",18.02,1100697640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jive
JOEZ,Joe&#39;s Jeans Inc.,1.25,82757500,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/joez
JBSS,"John B. Sanfilippo & Son, Inc.",14.36,116445240,n/a,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,15.8,136701600,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JSDA,Jones Soda Co.,0.355,13673180,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/jsda
JOSB,"Jos. A. Bank Clothiers, Inc.",46.64,1297897920,n/a,1994,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/josb
KALU,Kaiser Aluminum Corporation,51.57,995043150,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KFFG,"Kaiser Federal Financial Group, Inc.",13.94,133057300,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffg
KNDI,"Kandi Technolgies, Corp.",3.2048,87958940.8,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
KCLI,Kansas City Life Insurance Company,32.33,366816180,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/kcli
KRNY,Kearny Financial,9.42,630876240,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny
KIPO,"Keating Capital, Inc.",6,55704000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kipo
KELYA,"Kelly Services, Inc.",13.72,459057480,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",14.18,48977720,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kelyb
KNSY,Kensey Nash Corporation,38.5,333833500,n/a,1995,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/knsy
KFFB,Kentucky First Federal Bancorp,8.7,67303200,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KERX,"Keryx Biopharmaceuticals, Inc.",1.89,134233470,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEQU,Kewaunee Scientific Corporation,8.2,21147800,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KTEC,"Key Technology, Inc.",12.725,68040575,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec
KTCC,Key Tronic Corporation,12.1,126408700,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc
KEYN,"Keynote Systems, Inc.",15.59,270876250,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/keyn
KFRC,"Kforce, Inc.",13.55,513138500,n/a,1995,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KBALB,"Kimball International, Inc.",6.98,191866240,n/a,1976,n/a,n/a,http://www.nasdaq.com/symbol/kbalb
KGJI,Kingold Jewelry Inc.,2.44,129581080,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",3.88,14666400,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/kins
KONE,Kingtone Wirelessinfo Solution Holding Ltd,0.3402,4779810,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/kone
KIOR,"KiOR, Inc.",8.95,359843700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kior
KIPS,"Kips Bay Medical, Inc.",1.43,22370920,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kips
KIRK,"Kirkland&#39;s, Inc.",13.19,256558690,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk
KITD,"KIT digital, Inc.",4.71,217394760,n/a,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/kitd
KLAC,KLA-Tencor Corporation,50.03,8341651990,n/a,1980,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac
KMGB,"KMG Chemicals, Inc.",17.43,197900220,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kmgb
VLCCF,Knightsbridge Tankers Limited,11.07,270395820,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/vlccf
KNOL,"Knology, Inc.",19.52,736313920,n/a,2003,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/knol
KCAP,Kohlberg Capital Corporation,6.04,138980400,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KONA,"Kona Grill, Inc.",8.02,75219580,n/a,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona
KONG,KongZhong Corporation,5.94,246795120,n/a,2004,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/kong
KOPN,Kopin Corporation,3.56,241531760,n/a,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
KOSS,Koss Corporation,5.56,41049480,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
KTOS,"Kratos Defense & Security Solutions, Inc.",4.95,170270100,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ktos
KSW,KSW Inc,4.07,25913690,n/a,n/a,Consumer Durables,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ksw
KSWS,K-Swiss Inc.,3.15,86817150,n/a,1990,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/ksws
KUTV,"Ku6 Media Co., Ltd.",1.59,79814820,n/a,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/kutv
KLIC,"Kulicke and Soffa Industries, Inc.",11.81,870645010,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic
KVHI,"KVH Industries, Inc.",9.12,132240000,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
LLEN,"L&L Energy, Inc.",1.83,65865360,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/llen
FSTR,L.B. Foster Company,27.78,279411240,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
BOOT,"LaCrosse Footwear, Inc.",12.68,82470720,n/a,1994,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/boot
LSBK,"Lake Shore Bancorp, Inc.",10,59390000,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk
LBAI,"Lakeland Bancorp, Inc.",9.06,242853300,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai
LKFN,Lakeland Financial Corporation,25.17,410346510,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn
LAKE,"Lakeland Industries, Inc.",10.071,52620975,n/a,1986,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake
LACO,"Lakes Entertainment, Inc.",2.38,62846280,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/laco
LRCX,Lam Research Corporation,41.42,4965595280,n/a,1984,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx
LAMR,Lamar Advertising Company,26.34,2058444660,n/a,1996,Technology,Advertising,http://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,65.52,1785813120,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc
LNDC,Landec Corporation,6.6,168484800,n/a,1996,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lndc
LARK,Landmark Bancorp Inc.,20.75,57685000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lark
LSTR,"Landstar System, Inc.",54.19,2531810990,n/a,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr
LTRX,"Lantronix, Inc.",2.09,22114290,n/a,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
LPSB,"LaPorte Bancorp, Inc.",8.8,40260000,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lpsb
LSCC,Lattice Semiconductor Corporation,5.08,596305640,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAWS,"Lawson Products, Inc.",11.28,96624480,n/a,1970,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,19.5,385242000,n/a,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCAV,LCA-Vision Inc.,6.88,129688000,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lcav
LCNB,LCNB Corporation,14.45,96901700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcnb
GAGA,Le Gaga Holdings Limited,4.98,228442560,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/gaga
LBIX,Leading Brands Inc,4.19,14996010,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LEAP,"Leap Wireless International, Inc.",5.78,457723980,n/a,1985,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/leap
LTRE,"Learning Tree International, Inc.",5.69,76877590,n/a,1995,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ltre
LCRY,LeCroy Corporation,9.65,161019900,n/a,1995,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/lcry
LGCY,Legacy Reserves LP,27.99,1341280800,n/a,1996,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LMAT,"LeMaitre Vascular, Inc.",5.39,83049120,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
LXRX,"Lexicon Pharmaceuticals, Inc.",1.5,720256500,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LHCG,LHC Group,18.03,339108240,n/a,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LBTYA,"Liberty Global, Inc.",50.77,7372717860,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtya
LBTYB,"Liberty Global, Inc.",51.02,521934600,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtyb
LBTYK,"Liberty Global, Inc.",48.85,5732449800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtyk
LINTA,Liberty Interactive Corporation,18.34,10011695960,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/linta
LINTB,Liberty Interactive Corporation,18.45,534847050,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lintb
LMCA,Liberty Media Corporation,89.02,9982079660,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmca
LMCB,Liberty Media Corporation,88.96,883461760,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmcb
LPHI,Life Partners Holdings Inc,2.26,42142220,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lphi
LIFE,Life Technologies Corporation,43.68,7786702560,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life
LPNT,"LifePoint Hospitals, Inc.",36.77,1778086890,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt
LCUT,"Lifetime Brands, Inc.",11.54,142969060,n/a,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
LWAY,"Lifeway Foods, Inc.",8.54,140278040,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,12.35,243085050,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,2.08,25848160,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr
LPTH,"LightPath Technologies, Inc.",1.15,11233200,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
LIWA,"Lihua International, Inc.",5.57,167573450,n/a,2009,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/liwa
LIME,Lime Energy Co.,2.55,60799650,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lime
LLNW,"Limelight Networks, Inc.",2.56,267133440,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,15.9,178159500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmnr
LLGX,LINC Logistics Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/llgx
LNCR,Lincare Holdings Inc.,24.6,2140495200,n/a,1992,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lncr
LINC,Lincoln Educational Services Corporation,6.22,140727500,n/a,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc
LECO,"Lincoln Electric Holdings, Inc.",49.13,4114981410,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco
LLTC,Linear Technology Corporation,30.65,7018328950,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc
LTON,Linktone Ltd.,1.73,70798520,n/a,2004,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/lton
LINE,"Linn Energy, LLC",37.66,7506805460,n/a,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line
LIOX,"Lionbridge Technologies, Inc.",2.755,170727350,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox
LQDT,"Liquidity Services, Inc.",64.68,1982247960,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt
LFUS,"Littelfuse, Inc.",59.32,1372368200,n/a,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus
LIVE,"LiveDeal, Inc.",5.819,13651374,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/live
LPSN,"LivePerson, Inc.",16.03,853741770,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lpsn
LZEN,Lizhan Environmental Corporation,0.39,5321160,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/lzen
JADE,"LJ International, Inc.",1.7,53849200,n/a,1998,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/jade
LKQX,LKQ Corporation,35.54,5233833640,n/a,2003,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkqx
LMIA,"LMI Aerospace, Inc.",18.15,215440500,n/a,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia
LMLP,"LML Payment Systems, Inc.",1.89,53360370,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lmlp
LNBB,"LNB Bancorp, Inc.",6.41,50523620,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lnbb
LOCM,Local.com Corporation,2.42,53431180,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/locm
LNET,LodgeNet Interactive Corporation,1.78,44984160,n/a,1993,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/lnet
LOGI,Logitech International S.A.,10.02,1728159420,n/a,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi
LOGM,"LogMein, Inc.",33.2,815624400,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm
LOJN,LoJack Corporation,3.56,65600120,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lojn
LOOK,"LookSmart, Ltd.",0.7801,13490269.3,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/look
LORL,"Loral Space and Communications, Inc.",58.07,1231490490,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl
LABC,"Louisiana Bancorp, Inc.",16.05,51937800,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/labc
LAEC,Loyalty Alliance Enterprise Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/laec
LPLA,LPL Investment Holdings Inc.,32.32,3581508480,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,1.35,43704900,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad
LSBI,LSB Financial Corp.,17.5,27212500,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbi
LYTS,LSI Industries Inc.,6.54,157188900,n/a,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts
LTXC,LTX-Credence Corporation,6.65,324746100,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ltxc
LUFK,"Lufkin Industries, Inc.",68.16,2092443840,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lufk
LULU,lululemon athletica inc.,73.54,8042260860,n/a,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu
LMNX,Luminex Corporation,23.8,994744800,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx
LMOS,Lumos Networks Corp.,8.51,179382290,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmos
LUNA,Luna Innovations Incorporated,1.729,24012352,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna
MBTF,M B T Financial Corp,2.92,50472200,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf
MTSI,"M/A-COM Technology Solutions Holdings, Inc.",15.75,712845000,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mtsi
MCBC,Macatawa Bank Corporation,3.45,93436350,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,6.3108,21582936,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc
MAGS,Magal Security Systems Ltd.,4.59,72650520,n/a,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags
MGLN,"Magellan Health Services, Inc.",42.83,1164633360,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln
MPET,Magellan Petroleum Corporation,1.17,62988120,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpet
MGIC,Magic Software Enterprises Ltd.,5.85,214051500,n/a,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic
CALL,magicJack VocalTec Ltd,22.4,470803200,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/call
MAG,"Magnetek, Inc.",19,59546000,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mag
MGYR,"Magyar Bancorp, Inc.",4.7,27180100,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr
MHLD,"Maiden Holdings, Ltd.",8.1,584868600,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld
MSFG,"MainSource Financial Group, Inc.",11.37,229639890,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg
COOL,Majesco Entertainment Company,2.18,90149540,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cool
MMUS,"MakeMusic, Inc.",3.85,18988200,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mmus
MMYT,MakeMyTrip Limited,17.74,653789960,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/mmyt
MKTAY,Makita Corp.,37.25,5131485500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mktay
MAKO,MAKO Surgical Corp.,23.2,966419200,n/a,2008,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mako
MLVF,"Malvern Federal Bancorp, Inc.",8.23,50227690,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/mlvf
MANH,"Manhattan Associates, Inc.",49.04,1008066240,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh
LOAN,"Manhattan Bridge Capital, Inc",1.081,4674244,n/a,1997,Finance,Finance Companies,http://www.nasdaq.com/symbol/loan
MNTX,"Manitex International, Inc.",9.89,112844900,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx
MTEX,"Mannatech, Incorporated",4.654,12081784,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,1.89,316508850,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,23.75,562542500,n/a,1971,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant
MAPP,"MAP Pharmaceuticals, Inc.",11.99,365659030,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mapp
MCHX,"Marchex, Inc.",3.25,89817000,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx
MARPS,Marine Petroleum Trust,22.81,45620000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/marps
LEDR,"Market Leader, Inc",4.08,103562640,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/ledr
MKTX,"MarketAxess Holdings, Inc.",32.08,1225167280,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx
MRLN,Marlin Business Services Corp.,14.66,187823920,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln
MSHL,"Marshall Edwards, Inc.",0.62,9094780,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/mshl
MRTN,"Marten Transport, Ltd.",19.97,439040450,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,33.08,764710360,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,13.81,8058135000,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,20.18,1175606080,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi
MASC,Material Sciences Corporation,7.86,82867980,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/masc
MTRX,Matrix Service Company,11.76,302467200,n/a,1981,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx
MAT,"Mattel, Inc.",32.47,11007265060,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,8,125808000,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,30.04,852144680,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw
MFRM,Mattress Firm Holding Corp.,36.92,1246751480,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfrm
MTSN,"Mattson Technology, Inc.",2.07,120954240,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsn
MXIM,"Maxim Integrated Products, Inc.",26.85,7834158750,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim
MXWL,"Maxwell Technologies, Inc.",8.78,247701360,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
MAXY,"Maxygen, Inc.",5.61,157657830,n/a,1999,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/maxy
MFLR,"Mayflower Bancorp, Inc.",10.24,21125120,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mflr
MBFI,MB Financial Inc.,20.72,1132617360,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mbfi
MCGC,MCG Capital Corporation,4.27,327773740,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/mcgc
MGRC,McGrath RentCorp,26.91,655742880,n/a,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,9.92,317013440,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca
MEAD,Meade Instruments Corp.,3.764,4629720,n/a,1997,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/mead
MEAS,"Measurement Specialties, Inc.",33.61,507947930,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/meas
MCOX,Mecox Lane Limited,1.13,68424890,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/mcox
TAXI,Medallion Financial Corp.,11.53,201394510,n/a,1996,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/taxi
MDAS,"MedAssets, Inc.",12.16,702993920,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdas
MDTH,MedCath Corporation,7.79,158526500,n/a,2001,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mdth
MDCI,Medical Action Industries Inc.,5.21,85397110,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mdci
MNOV,"MediciNova, Inc.",3.5,56308000,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov
MDSO,"Medidata Solutions, Inc.",27.96,692848800,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso
MDVN,"Medivation, Inc.",82.99,2988884850,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdvn
MEDW,"MEDIWARE Information Systems, Inc.",15.05,123244450,n/a,1991,Technology,EDP Services,http://www.nasdaq.com/symbol/medw
MTOX,"Medtox Scientific, Inc.",21.04,187929280,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/mtox
MELA,"MELA Sciences, Inc",3.68,111573920,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mela
